Time(ns),Utilization(%)
5474765,89.95
5475564,89.80
5480014,90.00
5488793,90.12
5489623,89.74
5498699,90.05
5506831,90.39
5507703,90.35
5508468,90.11
5521595,90.15
5522548,90.02
5532217,90.08
5536848,90.10
5537671,89.91
5545517,89.93
5554865,90.12
5555711,90.01
5568096,90.06
5580718,90.09
5593595,90.13
5594357,89.71
5598110,89.90
5607266,90.25
5617114,90.28
5618025,89.88
5621885,90.01
5631081,90.36
5643776,90.39
5652459,90.66
5653347,90.46
5662769,90.53
5672043,90.79
5679010,91.05
5680153,90.74
5689181,90.83
5689915,90.42
5690617,90.04
5701835,90.05
5706243,90.39
5706964,90.00
5715633,90.23
5725286,90.59
5728481,90.59
5729559,90.40
5739119,90.57
5739929,90.26
5749674,90.33
5755475,90.64
5756251,90.58
5769163,90.62
5770026,90.35
5781718,90.46
5786171,90.73
5798655,90.77
5811756,90.80
5824422,90.83
5825373,90.60
5838294,90.63
5850841,90.68
5854285,90.77
5855134,90.71
5856001,90.30
5856765,90.20
5857491,89.73
5866953,89.84
5876990,90.03
5882299,90.22
5891231,90.49
5900481,90.77
5903729,90.84
5912960,90.95
5913808,90.85
5923394,91.05
5928309,91.18
5929254,90.94
5937019,90.99
5949577,91.01
5953928,91.11
5966617,91.14
5967481,90.95
5968200,90.59
5977328,90.99
5990126,91.02
5990917,90.86
5991613,90.65
6002052,90.85
6011417,91.02
6023810,91.04
6037671,91.06
6051512,91.11
6056838,91.34
6066180,91.52
6079357,91.55
6080163,91.29
6093259,91.32
6104489,91.39
6105397,91.22
6118158,91.25
6118934,90.91
6123271,90.98
6133264,91.02
6134148,90.72
6148697,90.76
6153536,90.93
6154431,90.90
6163916,91.05
6174035,91.20
6187224,91.23
6187996,91.00
6200282,91.25
6213358,91.29
6227422,91.32
6236093,91.35
6249460,91.38
6256678,91.70
6265534,91.95
6276113,92.02
6282243,92.22
6291849,92.26
6302831,92.27
6303788,91.99
6317359,92.02
6327271,92.19
6340596,92.22
6346906,92.31
6360279,92.33
6361116,92.24
6371795,92.39
6372584,91.98
6377239,92.14
6386794,92.44
6396303,92.66
6409436,92.69
6423495,92.71
6424373,92.69
6434976,92.80
6448578,92.82
6449328,92.45
6450072,92.00
6450836,91.88
6460967,92.21
6472100,92.50
6477466,92.67
6490532,92.68
6491375,92.32
6504985,92.35
6505854,91.95
6506547,91.80
6507292,91.65
6508155,91.59
6514758,91.88
6524101,92.08
6537390,92.11
6541350,92.25
6542207,91.96
6543051,91.89
6543821,91.74
6553543,92.00
6564220,92.19
6564998,91.78
6569524,91.96
6570308,91.88
6571020,91.86
6571874,91.73
6572690,91.70
6582906,92.04
6595186,92.11
6595993,92.04
6600320,92.17
6611200,92.19
6621150,92.35
6634867,92.38
6644713,92.50
6658474,92.52
6659237,92.23
6672633,92.25
6686154,92.29
6687018,92.25
6697387,92.44
6712218,92.47
6713063,92.23
6713748,91.87
6714505,91.80
6725025,92.12
6738877,92.14
6739663,91.80
6740474,91.72
6748124,92.03
6749048,91.68
6759131,91.79
6769412,91.99
6770186,91.72
6773467,91.80
6783145,92.04
6783927,91.63
6794319,91.74
6795087,91.61
6799709,91.76
6809838,91.84
6821948,91.85
6822791,91.50
6836254,91.53
6846270,91.54
6857484,91.76
6871074,91.79
6871926,91.41
6885597,91.45
6886425,91.02
6896618,91.20
6910111,91.23
6920339,91.35
6921169,91.05
6921923,90.63
6932330,90.77
6937519,90.90
6947749,90.98
6958338,91.32
6964352,91.43
6965257,91.06
6966040,90.73
6975974,91.00
6990655,91.03
6991560,90.76
7000466,91.13
7001335,90.70
7011158,91.10
7012070,90.87
7021818,91.18
7029153,91.47
7029902,91.24
7040072,91.30
7040935,91.20
7051770,91.26
7054980,91.28
7065923,91.31
7080126,91.34
7081053,91.25
7095301,91.28
7105863,91.43
7106673,91.26
7118600,91.40
7119483,91.04
7124088,91.15
7134596,91.24
7135458,90.99
7146428,91.08
7151106,91.22
7151963,90.85
7152696,90.79
7162863,90.88
7163762,90.83
7178072,90.87
7181335,90.94
7194527,91.06
7195375,90.86
7206079,90.96
7210939,91.17
7211750,91.15
7212491,90.85
7219914,90.93
7220654,90.62
7231575,90.66
7235609,90.73
7236367,90.68
7237139,90.57
7237903,90.48
7247741,90.79
7248509,90.60
7260455,90.73
7274506,90.76
7288204,90.80
7302055,90.83
7307958,91.08
7317395,91.36
7331315,91.39
7345805,91.43
7346611,91.29
7357287,91.51
7373074,91.53
7377953,91.76
7393119,91.79
7404511,91.98
7409014,92.10
7419890,92.11
7431522,92.14
7432520,91.97
7435907,92.02
7436692,92.01
7446946,92.41
7447744,92.30
7448482,91.91
7459113,92.20
7465111,92.42
7478822,92.44
7479641,92.09
7492142,92.10
7501418,92.43
7513507,92.63
7527525,92.66
7533148,92.82
7543148,93.05
7554314,93.08
7568473,93.10
7582803,93.13
7596828,93.15
7597651,93.10
7598408,93.08
7612860,93.10
7623714,93.25
7639234,93.27
7640004,93.25
7640843,93.16
7655191,93.19
7665796,93.29
7676209,93.40
7680209,93.50
7690540,93.66
7704995,93.68
7705825,93.31
7716138,93.54
7730092,93.56
7741720,93.63
7756927,93.66
7768121,93.82
7782926,93.84
7783730,93.74
7798019,93.76
7813055,93.78
7829822,93.79
7844387,93.81
7858912,93.83
7870711,93.88
7875429,93.91
7890019,93.93
7890839,93.83
7905651,93.85
7906719,93.49
7914752,93.79
7928979,93.80
7943535,93.82
7949847,93.94
7950598,93.77
7961440,93.89
7975961,93.91
7991844,93.92
8006697,93.94
8021364,93.96
8027989,94.10
