Time(ns),Utilization(%)
3119359,93.88
3125303,93.89
3126113,93.54
3132651,93.67
3143125,93.71
3148406,93.80
3155557,94.27
3162314,94.43
3169010,94.75
3176137,94.93
3176891,94.17
3177619,94.14
3184484,94.49
3193679,94.93
3194532,94.88
3201634,95.45
3210156,95.60
3217360,95.88
3228385,95.90
3235909,96.34
3247005,96.36
3257786,96.38
3258531,96.02
3265470,96.32
3272812,96.38
3273667,96.07
3274408,95.75
3286818,95.77
3293955,95.95
3294865,95.90
3305822,95.93
3306608,95.38
3307291,94.97
3308009,94.92
3318957,94.96
3326006,95.41
3326786,94.85
3337509,94.89
3338292,94.62
3349331,94.66
3356260,95.13
3367313,95.15
3368085,94.55
3380301,94.58
3391444,94.61
3392300,94.58
3400368,94.78
3407997,95.19
3415658,95.52
3416440,95.13
3427462,95.16
3428251,95.01
3429031,94.45
3429783,94.33
3430543,94.05
3438213,94.16
3439038,94.01
3446142,94.48
3453209,94.79
3463818,94.81
3474731,94.84
3483152,95.10
3494710,95.12
3506123,95.15
3517548,95.18
3528666,95.20
3540001,95.23
3540902,94.70
3541783,94.04
3548990,94.56
3559772,94.60
3567791,94.91
3580344,94.94
3591752,94.96
3603312,94.99
3614708,95.01
3615507,94.71
3623051,94.88
3623924,94.59
3634969,94.61
3646097,94.63
3646848,94.05
3647568,93.76
3655446,94.14
3656272,93.60
3656986,93.22
3664920,93.28
3677259,93.32
3684527,93.83
3685333,93.38
3686102,93.14
3693779,93.39
3705643,93.43
3713297,93.55
3714232,92.99
3725769,93.03
3734450,93.06
3746006,93.10
3753698,93.60
3761094,93.88
3773903,93.91
3785902,93.94
3793879,94.12
3805504,94.15
3816784,94.18
3817785,94.15
3818493,93.76
3826175,93.97
3826952,93.35
3838636,93.39
3846527,93.55
3853894,93.83
3862143,93.90
3870312,94.34
3876916,94.34
3877753,94.32
3890044,94.35
3898005,94.64
3910593,94.67
3919341,94.71
3920280,94.36
3928172,94.56
3936512,94.94
3948142,94.97
3959756,94.99
3960589,94.77
3961396,94.56
3973332,94.59
3987175,94.62
3987971,94.55
3996624,94.71
4004635,95.03
4005499,94.64
4013276,94.82
4014023,94.27
4014817,93.73
4025293,93.83
4033858,94.22
4040503,94.23
4041247,93.92
4048815,94.45
4057125,94.49
4057909,94.47
4058694,94.30
4066452,94.40
4074207,94.72
4081839,94.91
4090059,95.19
4101825,95.21
4109614,95.44
4119091,95.51
4126810,95.87
4138593,95.90
4146350,96.22
4147132,95.98
4158377,96.00
4170477,96.01
4171459,95.67
4183237,95.69
4183990,95.12
4192209,95.43
4199750,95.90
4208285,95.95
4221666,95.97
4233779,95.98
4234576,95.74
4246521,95.76
4254343,96.00
4255224,95.54
4262802,95.69
4270587,95.85
4278375,96.24
4290282,96.26
4299499,96.27
4311963,96.29
4325884,96.30
4337825,96.31
4338789,96.05
4347552,96.07
4359215,96.08
4371136,96.10
4379323,96.35
4390967,96.35
4391763,96.17
4392530,96.16
4404665,96.17
4412967,96.42
4426416,96.42
4434758,96.50
4446705,96.51
4447546,96.45
4459288,96.47
4471395,96.47
4472197,96.37
4480209,96.47
4481044,96.41
4481796,95.95
4490048,96.11
4496651,96.13
4504161,96.35
4516140,96.37
4516926,95.88
4517832,95.68
4518526,95.31
4527260,95.44
4535855,95.65
4545850,95.67
4557949,95.69
4558729,95.58
4567468,95.76
4579583,95.78
4591930,95.80
4603979,95.81
4616171,95.83
4617043,95.38
4629549,95.40
4630371,95.05
4639159,95.11
4648930,95.46
4661462,95.49
4670030,95.72
4679210,96.01
4691675,96.02
4692496,95.92
4693200,95.66
4705715,95.68
4714252,95.93
4723183,96.00
4723938,95.77
4732990,95.80
4745574,95.82
4759794,95.84
4768728,95.93
4769529,95.52
4770264,95.35
4779029,95.45
4787491,95.64
4798297,95.66
4804546,95.74
4805283,95.36
4813046,95.60
4825676,95.62
4826426,95.44
4835503,95.67
4847888,95.69
4848694,95.40
4857319,95.81
4869469,95.83
4870278,95.75
4879326,95.86
4893267,95.88
4905611,95.89
4906499,95.71
4907228,95.64
4914750,95.65
4927318,95.66
4936888,95.71
4945855,95.73
4954613,95.98
4967382,96.00
4976363,96.21
4988935,96.23
4997820,96.39
5011994,96.41
5012847,96.37
5028008,96.38
5037321,96.46
5038224,96.44
5050543,96.46
5051345,95.98
5060519,96.41
5069685,96.48
5079178,96.50
5087938,96.57
5100896,96.59
5109740,96.65
5110658,96.32
5124498,96.33
5133464,96.65
5146740,96.66
5160147,96.67
5160978,96.56
5173830,96.57
5174623,96.14
5175521,96.05
5188481,96.07
5189385,95.79
5190173,95.59
5199051,95.82
5211981,95.84
5220790,96.11
5230126,96.36
5244455,96.37
5245298,96.08
5258001,96.09
5267119,96.22
5267961,95.83
5268699,95.82
5277513,95.95
5290137,95.97
5290880,95.74
5299217,95.75
5308308,95.83
5309125,95.76
5309840,95.59
5318852,95.68
5319620,95.64
5328295,95.83
5337438,96.20
5346635,96.28
5347414,95.93
5356239,96.21
5365970,96.23
5376570,96.53
5389798,96.54
5390594,96.41
5391320,96.00
5392012,95.62
5401540,95.65
5414719,95.67
5423916,95.91
5433517,96.21
5443112,96.43
5443886,95.94
5453275,96.19
5454124,96.07
5467522,96.08
5480986,96.10
5481839,95.68
5490890,96.03
5502047,96.11
5509458,96.17
5510305,95.79
5519125,96.15
5532258,96.16
5541627,96.37
5555674,96.39
5556455,95.92
5566375,96.20
5575493,96.31
5588508,96.32
5601588,96.33
5602428,96.27
5611559,96.45
5625774,96.46
5635749,96.52
5648937,96.53
5662220,96.53
5663071,96.13
5676179,96.15
5686238,96.50
5699532,96.51
5700365,96.30
5701123,96.03
5715058,96.04
5724693,96.15
5734492,96.23
5749458,96.25
5760216,96.38
5770036,96.63
5777559,96.67
5778322,96.48
5787350,96.56
5788202,96.31
5801379,96.33
5814790,96.34
5825048,96.36
5825806,95.93
5835230,96.05
5844691,96.47
5858400,96.48
5869763,96.67
5879289,96.83
5880120,96.75
5889648,96.95
5903280,96.95
5917428,96.97
5918328,96.84
5928297,97.07
5929141,96.99
5929852,96.70
5939492,96.98
5949028,97.09
5963271,97.10
5973935,97.16
5987902,97.17
5988720,96.99
6003748,97.00
6004580,96.65
6015152,96.66
6026734,96.66
6036787,96.98
6037721,96.82
6051148,96.84
6060955,96.95
6061769,96.68
6071052,96.77
6081223,96.91
6094989,96.93
6103293,96.95
6104124,96.54
6104794,96.43
6113906,96.78
6123594,97.04
6137222,97.04
6152084,97.05
6159776,97.11
6169858,97.15
6170665,96.71
6181214,96.87
6182031,96.43
6191550,96.85
6201044,96.94
6210727,97.18
6220523,97.29
6234076,97.30
6248082,97.31
6261774,97.31
6262532,97.02
6272460,97.27
6287778,97.27
6301315,97.28
6302129,97.12
6315553,97.13
6329825,97.14
6343880,97.15
6358126,97.16
6368775,97.29
6383169,97.30
6399631,97.30
6400616,97.21
6415176,97.22
6415969,96.90
6416831,96.53
6427581,96.70
6436491,96.71
6437252,96.49
6447557,96.56
6458532,96.74
6469358,96.94
6470191,96.69
6470898,96.47
6485602,96.48
6496305,96.57
6506591,96.66
6516665,96.81
6527380,96.95
6544674,96.96
6559302,96.97
6568537,96.98
6579148,97.15
6593536,97.17
6607636,97.17
6608426,96.80
6618561,97.17
6632244,97.18
6643692,97.19
6658240,97.20
6668672,97.29
6669517,97.16
6681879,97.16
6682764,97.09
6697816,97.10
6698658,96.89
6713742,96.90
6728168,96.91
6738912,96.99
6739734,96.93
6750263,97.11
6764529,97.12
6779084,97.12
6794026,97.13
6810655,97.14
6825284,97.15
6839674,97.16
6840422,96.85
6841217,96.60
6841973,96.58
6852790,96.69
6863539,97.00
6864352,96.74
6878599,96.76
6889292,96.94
6890196,96.89
6901446,97.00
6902310,97.00
6903053,96.70
6903790,96.31
6914284,96.45
6925262,96.61
6936265,96.95
6936997,96.68
6952758,96.69
6953539,96.52
6954214,96.16
6965295,96.21
6976321,96.35
6986735,96.47
6997751,96.62
7008867,96.74
7027081,96.75
7038653,96.81
7053714,96.82
7065621,96.84
7076211,96.95
7086800,97.02
7087720,96.95
7100664,97.09
7101487,96.96
7119311,96.97
7129424,96.97
7144083,96.98
7144952,96.96
7145741,96.84
7156833,96.95
7171981,96.96
7172823,96.72
7183735,96.90
7198850,96.90
7211480,96.95
7222996,97.04
7234825,97.07
7251522,97.08
7266749,97.09
7267560,96.80
7282525,96.81
7294369,97.01
7309994,97.02
7325752,97.02
7340948,97.03
7352389,97.11
7367908,97.12
7379531,97.12
7388868,97.15
7405141,97.16
7417156,97.27
7432307,97.27
7447764,97.28
7448545,97.18
7459027,97.19
7459754,97.00
7469211,97.03
7484090,97.04
7495755,97.22
7511412,97.23
7512414,97.17
7527667,97.17
7528470,97.02
7545304,97.02
7546123,96.85
7546969,96.75
7559193,96.80
7570975,96.97
7571818,96.91
7572565,96.64
7583978,96.89
7595526,97.02
7606961,97.12
7619678,97.24
7635298,97.25
7647101,97.34
7659990,97.35
7675614,97.36
7691283,97.37
7708086,97.37
7723883,97.37
7724763,97.35
7740599,97.36
7756343,97.37
7771704,97.37
7787286,97.38
7802606,97.39
7814844,97.22
7815681,97.03
7829319,97.19
7830125,97.09
7846212,97.09
7847069,96.74
7857146,96.77
7872604,96.78
7873398,96.49
7886061,96.75
7886917,96.70
7898731,96.82
7914396,96.83
7915391,96.68
7928230,96.71
7929072,96.71
7941614,96.94
7942459,96.83
7943172,96.81
7959103,96.82
7971230,96.96
7971970,96.84
7985248,96.92
8000950,96.93
8001769,96.87
8017814,96.88
8034663,96.96
8046732,97.06
8062880,97.07
8075853,97.09
8091892,97.10
8107904,97.11
8108741,96.83
8120169,96.83
8121097,96.50
8138414,96.51
8151147,96.58
8152108,96.24
8152847,96.18
8153664,95.97
8169883,95.98
8180537,96.00
8196232,96.02
8207408,96.03
8208195,95.88
8219809,96.04
8231956,96.11
8248101,96.13
8261168,96.31
8262036,95.97
8273927,96.04
8274811,95.91
8286532,96.03
8287312,95.72
8299634,95.88
8312263,96.07
8313038,95.87
8326531,96.17
8327390,96.05
8328183,95.82
8340500,96.15
8341344,96.11
8357430,96.12
8369601,96.34
8385620,96.35
8386411,96.34
8405350,96.45
8406300,96.20
8422614,96.21
8439523,96.22
8453327,96.32
8466305,96.54
8484203,96.55
8497522,96.59
8498381,96.48
8510180,96.48
8520980,96.48
8522016,96.19
8532495,96.21
8545185,96.48
8561607,96.49
8562394,96.38
8575224,96.44
8587393,96.62
8600526,96.63
8616973,96.64
8617764,96.34
8634246,96.35
8647511,96.52
8659934,96.58
8674190,96.64
8675076,96.58
8675831,96.24
8688209,96.53
8688997,96.36
8689785,96.29
8690490,95.97
8703208,96.28
8719491,96.29
8734004,96.30
8750930,96.31
8767899,96.31
8768713,96.18
8769392,96.09
8770169,96.03
8786948,96.04
8803837,96.05
8817015,96.18
8830928,96.32
8831764,96.29
8832433,96.02
8833049,95.79
8846095,95.96
8860020,96.06
8860888,96.04
8873881,96.09
8874641,95.90
8887462,96.04
8888308,95.80
8901669,95.95
8902481,95.89
8915495,96.10
8916267,95.78
8916973,95.65
8929806,95.72
8943187,95.87
8956232,96.13
8969502,96.31
8986279,96.33
9002906,96.33
9023807,96.34
9041540,96.35
9058565,96.36
9059454,96.05
9074150,96.14
9090662,96.37
9110100,96.38
9128773,96.39
9146278,96.39
9164553,96.40
9178710,96.45
9195793,96.46
9196621,96.43
9197448,96.35
9210588,96.42
9228423,96.42
9241891,96.47
9258794,96.47
9276033,96.48
9276924,96.32
9288513,96.35
9289347,96.28
9290132,96.16
9306640,96.17
9325700,96.18
9340708,96.27
9352639,96.30
9353593,96.25
9370316,96.27
9387582,96.28
9388394,96.00
9401576,96.14
9402359,95.89
9415048,96.00
9428667,96.26
9445611,96.27
9446593,96.21
9447372,95.91
9461226,96.07
9475600,96.09
9492673,96.10
9511202,96.11
9512042,95.82
9525446,95.92
9539320,96.01
9540202,95.68
9553690,95.77
9565752,95.78
9578523,96.06
9579341,95.92
9592462,96.18
9605845,96.38
9623091,96.39
9640480,96.40
9657813,96.41
9676473,96.42
9694131,96.43
9708608,96.44
9709441,96.34
9710154,96.20
9710920,96.03
9728853,96.04
9729801,95.89
9748744,95.90
9749522,95.73
9750318,95.54
9764650,95.62
9765627,95.36
9766383,95.17
9779398,95.18
9793245,95.25
9811585,95.26
9812415,94.98
9813153,94.71
9825788,94.73
9839604,94.91
9840405,94.76
9841306,94.59
9855116,94.83
9855856,94.68
9869782,94.76
9885325,94.80
9886199,94.50
9899803,94.71
9900643,94.41
9901465,94.37
9915635,94.56
9927715,94.58
9941463,94.67
9955234,94.97
9956095,94.71
9956900,94.59
9970800,94.74
9985056,94.76
9998699,94.91
10012349,95.07
10013358,94.88
10030561,94.97
10045201,95.03
10059126,95.20
10060057,95.04
10073783,95.20
10074611,94.91
10075451,94.84
10076216,94.57
10076998,94.51
10077794,94.23
10091820,94.27
10105551,94.45
10121321,94.64
10135190,94.78
10150356,94.88
10151287,94.86
10152146,94.56
10152937,94.56
10153670,94.51
10168625,94.64
10182521,94.79
10183376,94.67
10184102,94.36
10197941,94.66
10211598,94.76
10212509,94.50
10227302,94.67
10241876,94.84
10256076,94.97
10270230,95.04
10284773,95.26
10303075,95.28
10317698,95.50
10318482,95.26
10334253,95.29
10348762,95.48
10363043,95.70
10376899,95.78
10377855,95.54
10391696,95.65
10406108,95.93
10424327,95.94
10442934,95.95
10443758,95.88
10444663,95.74
10463350,95.75
10477861,95.98
10496082,96.00
10512758,96.03
10527488,96.16
10541609,96.23
10560527,96.24
10575067,96.25
10593381,96.26
10611751,96.27
10630238,96.28
10631070,96.22
10645398,96.41
10659897,96.55
10677994,96.56
10697493,96.57
10698539,96.30
10713590,96.34
10714464,96.24
10728758,96.49
10729500,96.38
10747849,96.39
10748642,96.12
10749429,96.11
10765000,96.26
10765831,96.24
10780372,96.33
10798869,96.34
10813581,96.41
10814404,96.15
10829173,96.20
10843790,96.32
10858270,96.55
10859163,96.48
10859965,96.40
10880315,96.41
10899165,96.42
10899973,96.13
10915560,96.34
10916390,96.16
10931642,96.24
10946142,96.37
10961275,96.51
10977190,96.59
10995980,96.60
11014732,96.61
11036180,96.62
11037081,96.50
11054200,96.51
11055295,96.28
11072284,96.42
11091201,96.43
11110574,96.44
11125865,96.49
11126897,96.24
11127601,96.16
11142063,96.24
11158005,96.26
11173244,96.46
11186627,96.49
11187345,96.18
11201609,96.25
11202479,96.08
11217068,96.37
11235588,96.37
11236449,96.31
11255181,96.32
11256084,96.04
11272834,96.19
11287970,96.29
11302888,96.35
11317776,96.42
11330737,96.46
11345374,96.69
11364371,96.70
11385030,96.70
11385916,96.45
11402644,96.48
11421642,96.49
11436941,96.56
11452106,96.61
11453109,96.60
11466926,96.63
11483201,96.82
11484062,96.71
11504556,96.72
11523951,96.73
11541025,96.74
11565535,96.78
11586161,96.78
11606121,96.79
11625848,96.80
11645525,96.80
11667053,96.81
11667982,96.58
11684433,96.59
11699888,96.68
11716195,96.83
11717059,96.76
11717943,96.70
11737862,96.71
11754204,96.78
11774141,96.78
11775097,96.51
11792282,96.51
11807487,96.52
11822879,96.80
11823723,96.69
11824451,96.48
11840436,96.59
11857391,96.71
11873181,96.82
11874019,96.72
11894059,96.72
11916059,96.73
11932635,96.83
11933481,96.65
11949568,96.65
11950282,96.46
11966472,96.65
11986689,96.65
12003333,96.71
12004273,96.62
12024954,96.63
12045701,96.76
12067701,96.80
12089052,96.89
12106321,96.90
12127518,96.91
12144833,96.96
12145710,96.86
12167113,96.86
12189263,96.86
12210577,96.87
12227910,96.94
12228788,96.85
12245946,96.93
12269387,96.94
12287941,96.98
12308595,96.99
12309428,96.85
12327672,96.87
12328477,96.77
12329171,96.59
12345955,96.72
12363322,96.80
12364317,96.79
12386844,96.79
12408745,96.80
12409559,96.68
12426792,96.76
12448642,96.77
12464932,96.80
12485925,96.81
12503371,96.97
12521324,97.02
12539337,97.06
12561672,97.07
12579693,97.11
12603483,97.12
12604643,96.96
12622530,97.00
12623375,96.94
12624191,96.76
12641722,96.83
12642662,96.66
12660401,96.73
12684776,96.73
12704317,96.92
12705131,96.85
12726637,96.86
12727540,96.74
12745651,96.80
12746499,96.63
12747279,96.52
12765211,96.58
12783867,96.61
12801589,96.71
12824462,96.71
12842592,96.89
12843433,96.74
12865603,96.75
12884351,96.86
12906230,96.87
12907174,96.61
12926378,96.69
12944427,96.86
12966277,96.87
12967135,96.71
12968030,96.62
12968770,96.40
12987469,96.66
12988253,96.41
13006312,96.59
13026697,96.71
13027606,96.48
13028408,96.29
13052274,96.30
13053160,96.09
13071820,96.26
13072764,96.08
13092563,96.08
13110971,96.13
13111838,96.06
13112602,95.79
13130799,95.92
13148647,96.07
13166885,96.24
13184873,96.42
13202785,96.52
13220692,96.66
13238519,96.87
13239531,96.61
13262322,96.62
13281525,96.84
13300506,97.01
13318660,97.26
13338220,97.29
13339008,97.13
13361086,97.14
13384051,97.14
13403142,97.30
13425453,97.31
13426449,97.19
13445393,97.24
13467264,97.24
13468101,97.20
13469015,97.06
13469810,96.80
13490661,96.92
13491629,96.71
13511011,96.77
13529281,97.02
13548015,97.04
13566963,97.10
13583121,97.18
13601209,97.28
13602138,97.04
13602970,96.79
13625126,96.80
13643787,97.03
13662324,97.14
13663208,97.12
13682368,97.14
13701188,97.37
13723697,97.37
13746269,97.37
13764771,97.44
13765717,97.33
13788709,97.34
13789525,97.08
13790273,97.07
13810252,97.16
13828935,97.32
13846879,97.32
13847645,97.10
13869120,97.11
13870109,96.84
13889646,97.11
13908690,97.31
13926819,97.35
13948703,97.36
13949716,97.25
13967937,97.29
13968850,97.28
13969507,97.05
13987978,97.17
13988862,96.94
14005042,96.97
14027917,97.00
14046672,97.10
14064890,97.32
14088231,97.33
14110836,97.33
14130300,97.34
14148230,97.39
14170248,97.39
14171184,97.18
14189771,97.22
14208079,97.42
14227301,97.44
14228198,97.35
14250330,97.35
14251149,97.24
14269928,97.27
14270774,97.13
14289050,97.21
14309683,97.25
14329890,97.28
14342373,97.00
14363236,97.05
14364094,96.96
14383376,97.19
14402631,97.23
14425342,97.24
14447804,97.24
14448629,97.10
14466839,97.18
14467712,97.08
14486718,97.11
14487593,97.04
14488447,96.92
14510939,96.93
14511823,96.92
14536225,96.92
14555090,96.95
14573595,97.06
14592246,97.18
14614965,97.19
14637523,97.19
14659730,97.20
14681769,97.20
14704648,97.21
