Time(ns),Utilization(%)
3090205,48.25
3094804,48.32
3095629,48.07
3100175,48.20
3104794,48.26
3105653,48.14
3111745,48.27
3116257,48.39
3120696,48.52
3125265,48.65
3129765,48.68
3134498,48.71
3139208,48.77
3144398,48.84
3149346,48.87
3150220,48.62
3155336,48.63
3156242,48.39
3160975,48.40
3167990,48.53
3172736,48.65
3177331,48.68
3182085,48.75
3188131,48.78
3189088,48.54
3189815,48.52
3194437,48.55
3195195,48.31
3196173,48.29
3196873,48.17
3201589,48.20
3206413,48.27
3207410,48.02
3211983,48.09
3212794,47.84
3217270,47.97
3218323,47.73
3222756,47.85
3227533,47.92
3228457,47.80
3229294,47.56
3233924,47.62
3238613,47.68
3239355,47.44
3240378,47.20
3245438,47.23
3246205,47.20
3246947,47.08
3247721,46.84
3248376,46.83
3256482,46.89
3257466,46.65
3258109,46.59
3262670,46.72
3263624,46.60
3264378,46.36
3269033,46.49
3269787,46.37
3274174,46.38
3280436,46.51
3281291,46.27
3282281,46.03
3287128,46.09
3291940,46.16
3296619,46.22
3301419,46.35
3302175,46.29
3306746,46.42
3311529,46.54
3316111,46.57
3320903,46.70
3322086,46.46
3326567,46.53
3331280,46.56
3335971,46.68
3340622,46.81
3345487,46.93
3346499,46.82
3351428,46.88
3357287,47.00
3358114,46.77
3358761,46.65
3363214,46.78
3363987,46.75
3364904,46.52
3369491,46.64
3374195,46.76
3378697,46.88
3383287,47.01
3384231,46.78
3388704,46.84
3393387,46.90
3394120,46.67
3394811,46.44
3399654,46.56
3400459,46.33
3404967,46.46
3405730,46.34
3406442,46.12
3411261,46.18
3415945,46.19
3420262,46.21
3421211,45.98
3422180,45.87
3426811,45.99
3431619,46.11
3437676,46.23
3438549,46.01
3443048,46.04
3447980,46.16
3452712,46.22
3457391,46.34
3462003,46.35
3466924,46.41
3471700,46.53
3476433,46.54
3480542,46.55
3489128,46.67
3493873,46.73
3498588,46.76
3503166,46.82
3507822,46.85
3508676,46.74
3514751,46.85
