Time(ns),Utilization(%)
4098654,93.08
4104211,93.28
4111271,93.56
4112121,93.47
4118644,93.73
4119389,93.46
4131129,93.48
4137423,93.61
4149823,93.63
4156985,93.90
4160333,93.96
4172130,93.98
4172911,93.87
4173605,93.49
4174391,93.16
4175352,92.68
4181500,93.02
4194684,93.06
4195474,92.74
4203032,93.10
4207137,93.22
4207889,92.72
4212941,92.96
4219242,93.32
4226857,93.57
4227725,93.11
4235637,93.38
4247749,93.40
4248519,93.14
4260723,93.17
4272806,93.20
4273635,93.15
4279462,93.20
4280171,92.70
4287165,92.89
4293809,93.22
4306212,93.24
4309300,93.25
4321387,93.28
4333570,93.30
4334482,92.86
4340063,93.01
4343403,93.05
4344160,92.65
4356124,92.69
4364503,93.09
4371662,93.33
4372445,93.21
4377240,93.25
4389226,93.28
4393890,93.48
4401323,93.66
4404503,93.69
4410729,93.85
4422511,93.86
4423328,93.72
4435787,93.74
4448152,93.76
4460551,93.78
4474647,93.80
4479901,93.93
4480717,93.70
4481410,93.51
4486020,93.76
4486898,93.47
4489848,93.47
4501996,93.50
4505470,93.50
4506325,93.11
4507061,92.74
4507938,92.38
4514092,92.73
4515003,92.51
4526956,92.54
4539406,92.58
4540333,92.46
4545968,92.58
4559947,92.61
4560937,92.30
4561756,92.07
4565778,92.12
4578246,92.16
4582460,92.22
4583400,91.96
4595781,92.00
4596644,91.66
4603488,91.99
4607932,92.09
4620125,92.13
4624328,92.25
4627323,92.37
4633964,92.63
4638202,92.72
4641942,92.75
4655422,92.77
4656372,92.67
4657281,92.56
4670380,92.59
4671216,92.33
4672046,92.16
4678107,92.38
4683583,92.62
4695652,92.65
4703495,92.95
4704299,92.87
4711621,93.09
4724165,93.12
4727534,93.14
4733461,93.28
4734235,93.10
4739272,93.29
4746013,93.45
4747010,93.36
4750817,93.43
4751586,93.43
4764194,93.46
4769687,93.60
4773766,93.72
4774488,93.56
4782797,93.72
4795337,93.75
4808040,93.77
4813211,93.88
4813982,93.73
4826225,93.76
4831473,93.80
4832421,93.81
4833206,93.72
4845368,93.75
4846206,93.33
4853363,93.64
4857685,93.73
4858474,93.32
4865849,93.55
4872807,93.72
4881296,93.92
4882275,93.77
4893074,93.78
4893818,93.52
4901794,93.77
4914132,93.79
4914912,93.31
4919091,93.50
4922424,93.57
4929560,93.99
4930315,93.58
4930987,93.46
4938146,93.86
4939015,93.76
4939845,93.75
4952239,93.76
4953003,93.32
4959052,93.61
4963402,93.67
4976727,93.68
4989565,93.70
5002232,93.71
5014927,93.72
5018844,93.76
5032826,93.77
5033666,93.64
5034368,93.28
5037732,93.29
5038469,93.03
5039183,92.96
5046036,93.19
5058735,93.21
5059642,93.20
5060498,92.78
5069630,93.13
5082450,93.16
5088196,93.29
5088929,92.94
5096056,93.16
5108741,93.19
5121724,93.22
5135801,93.25
5136598,92.83
5139923,92.90
5143918,92.93
5152528,93.20
5153409,92.78
5154132,92.43
5154824,92.40
5155496,92.08
5156156,91.65
5160784,91.99
5166568,92.35
5167321,91.97
5174733,92.38
5181536,92.57
5188614,92.88
5189400,92.65
5190150,92.60
5190866,92.24
5191534,91.89
5197624,92.14
5198421,91.77
5206022,92.10
5206819,91.84
5209907,91.85
5210677,91.59
5215305,91.67
5223555,91.97
5224374,91.89
5225028,91.82
5225717,91.66
5234166,91.99
5244105,92.40
5244988,92.08
5245714,91.84
5248971,91.87
5253784,92.01
5266675,92.05
5281973,92.08
5285135,92.09
5288680,92.10
5302150,92.13
5302971,92.05
5308628,92.23
5309472,91.89
5313236,91.97
5318248,92.19
5324139,92.33
5324895,92.25
5332078,92.49
5335799,92.52
5348977,92.55
5352873,92.63
5359257,92.87
5360089,92.77
5360827,92.46
5361537,92.29
5362369,92.10
5375875,92.13
5376671,91.87
5382158,92.08
5395709,92.10
5396499,91.86
5401009,91.91
5413915,91.94
5418311,91.99
5422957,92.00
5423767,91.81
5424450,91.65
5429819,91.74
5443023,91.78
5443929,91.43
5444664,91.22
5453386,91.55
5454401,91.49
5467595,91.52
5472057,91.59
5472975,91.57
5479591,91.84
5486494,92.12
5494568,92.37
5499842,92.54
5506377,92.69
5507220,92.43
5513065,92.56
5513903,92.14
5521602,92.55
5522428,92.37
5523207,92.02
5523968,91.96
5538636,91.99
5544644,92.19
5557686,92.22
5558500,91.87
5563487,91.94
5564261,91.70
5569799,92.04
5576041,92.29
5584540,92.57
5592508,92.81
5600550,93.09
5601720,93.06
5614648,93.08
5617750,93.09
5632139,93.11
5636184,93.16
5636936,92.77
5641928,92.86
5648337,93.01
5652180,93.05
5660358,93.38
5663364,93.40
5677060,93.42
5678049,93.14
5678770,92.71
5685317,92.86
5690177,92.94
5699098,93.15
5712395,93.17
5713270,92.86
5714005,92.69
5714746,92.31
5719827,92.50
5725076,92.55
5730219,92.69
5738712,92.94
5743905,93.15
5748255,93.21
5757151,93.39
5762774,93.46
5763694,93.15
5764428,93.08
5770414,93.37
5771290,93.19
5775429,93.22
5789447,93.23
5791309,93.26
5804805,93.28
5809313,93.35
5810070,93.01
5824733,93.04
5831305,93.33
5837031,93.46
5850061,93.48
5850954,93.46
5860602,93.61
5865020,93.66
5878162,93.69
5891814,93.71
5905500,93.73
5917252,93.74
5921814,93.82
5936541,93.83
5937442,93.43
5943391,93.59
5944147,93.42
5944892,93.17
5950214,93.37
5963576,93.40
5969467,93.62
5975206,93.75
5980673,93.82
5994271,93.84
5995043,93.67
6008789,93.69
6009727,93.65
6013461,93.67
6028202,93.69
6041965,93.71
6055741,93.73
6056506,93.58
6070199,93.60
6075916,93.74
6079107,93.75
6079820,93.42
6080683,93.32
6081410,93.14
6089396,93.38
6098540,93.56
6102249,93.60
6115890,93.61
6131191,93.64
6132132,93.39
6135649,93.41
6136433,93.13
6150323,93.15
6155248,93.20
6166128,93.11
6166881,92.89
6172868,93.12
6187523,93.15
6194360,93.25
6201996,93.44
6202896,93.23
6203610,93.04
6217673,93.06
6223464,93.27
6238808,93.29
6253326,93.31
6254222,93.31
6261988,93.57
6268012,93.74
6283897,93.76
6288644,93.80
6295363,93.89
6296173,93.74
6300058,93.83
6305310,93.91
6306115,93.77
6306976,93.44
6312556,93.61
6316348,93.66
6332081,93.69
6332936,93.49
6333624,93.30
6337604,93.35
6351966,93.37
6352760,93.13
6357311,93.16
6358128,92.84
6358880,92.57
6359702,92.18
6365983,92.31
6373915,92.70
6377758,92.73
6384012,92.88
6390659,93.10
6401395,93.31
6402271,93.26
6416982,93.27
6417776,92.97
6418513,92.65
6424929,92.81
6433558,93.03
6434398,92.73
6435076,92.34
6435744,91.98
6443423,92.15
6449584,92.26
6458076,92.61
6458881,92.26
6467520,92.48
6470894,92.49
6471855,92.15
6478756,92.26
6479568,92.00
6489186,92.36
6495073,92.46
6495852,92.28
6498926,92.29
6499741,92.06
6500506,91.72
6501232,91.35
6504193,91.35
6510971,91.58
6525293,91.61
6533610,91.82
6534413,91.58
6540044,91.72
6545257,91.79
6550061,91.90
6556346,92.07
6557251,91.92
6566972,92.26
6576921,92.59
6591263,92.61
6602038,92.86
6603049,92.56
6617770,92.59
6618842,92.41
6619519,92.20
6634404,92.23
6639812,92.29
6654091,92.32
6670242,92.34
6676921,92.56
6677682,92.42
6678388,92.08
6692595,92.11
6707490,92.14
6712622,92.21
6713426,91.97
6720637,92.24
6721541,92.23
6727355,92.32
6733127,92.49
6739229,92.61
6739999,92.39
6743439,92.43
6747322,92.45
6754520,92.78
6755288,92.76
6771334,92.78
6772323,92.71
6773134,92.69
6776075,92.69
6783811,92.84
6798667,92.86
6806154,92.98
6811186,93.06
6817808,93.22
6832581,93.24
6841172,93.40
6849667,93.52
6856446,93.61
6872044,93.63
6872804,93.35
6877850,93.38
6880867,93.39
6895497,93.41
6902486,93.48
6911956,93.73
6913852,93.76
6928262,93.78
6929087,93.64
6934737,93.74
6944441,93.92
6945238,93.84
6960104,93.85
6963374,93.86
6964244,93.49
6969588,93.76
6970377,93.58
6971328,93.28
6979061,93.50
6989544,93.79
6992660,93.79
6993554,93.64
6998158,93.69
7013218,93.72
7020919,93.95
7035677,93.96
7036579,93.70
7051663,93.72
7052450,93.51
7060168,93.75
7065338,93.82
7080142,93.84
7084507,93.84
7099991,93.85
7100852,93.52
7108319,93.71
7123619,93.72
7138593,93.74
7141953,93.74
7148733,93.87
7149523,93.73
7150221,93.70
7155150,93.79
7155994,93.61
7159358,93.62
7160173,93.28
7160875,93.09
7167691,93.18
7178480,93.51
7194887,93.53
7203318,93.63
7211843,93.81
7216215,93.85
7231071,93.86
7246711,93.88
7247592,93.81
7248317,93.63
7251797,93.64
7260817,93.74
7267436,93.82
7534841,93.95
7535758,93.92
7555139,93.93
7562002,94.00
7572551,94.21
7575895,94.21
7590782,94.22
7591750,93.89
7600109,94.12
7600977,93.82
7609033,93.92
7620348,94.07
7635184,94.09
7646138,94.24
7649522,94.25
7650206,93.99
7659697,94.20
7667218,94.29
7667929,94.03
7672424,94.12
7673161,94.09
7681854,94.35
7682576,94.34
7691119,94.46
7707610,94.47
7717500,94.60
7718245,94.26
7718974,94.22
7729086,94.54
7729837,94.26
7741216,94.50
7742125,94.34
7750114,94.44
7757916,94.55
7758804,94.23
7759499,94.23
7767304,94.45
7772843,94.50
7781784,94.65
7787850,94.71
7802682,94.72
7803428,94.49
7819976,94.50
7831299,94.66
7846819,94.67
7847559,94.37
7858355,94.56
7873501,94.58
7877847,94.62
7878611,94.42
7894065,94.44
7894910,94.29
7900727,94.42
7904099,94.44
7907653,94.45
7923641,94.47
7940573,94.49
7956616,94.50
7960712,94.51
7970445,94.64
7973369,94.64
7983268,94.77
7984059,94.61
7993053,94.76
8008294,94.77
8024004,94.78
8031477,94.87
8032231,94.70
8033028,94.44
8033945,94.31
8049247,94.33
8050104,94.23
8059929,94.43
8060727,94.10
8061512,93.93
8068889,94.10
8069637,93.80
8079637,94.03
8080464,93.85
8081291,93.69
8081967,93.59
8088192,93.74
8098561,93.97
8114202,93.98
8123562,94.12
8127263,94.19
8134420,94.27
8150000,94.29
8150915,94.18
8166833,94.19
8167567,94.19
8171143,94.20
8171916,94.16
8189529,94.18
8194992,94.30
8195842,94.21
8196499,94.21
8213011,94.23
8230459,94.24
8247082,94.25
8248077,93.91
8258186,94.03
8268616,94.25
8269576,94.05
8276591,94.22
8292564,94.23
8293352,94.17
8294168,94.00
8294860,93.92
8295578,93.83
8296295,93.74
8304862,93.89
8322632,93.91
8326524,93.93
8335693,94.13
8336562,94.11
8352595,94.12
8369422,94.13
8385559,94.14
8388916,94.14
8406024,94.16
