Time(ns),Utilization(%)
6033711,96.87
6034621,96.86
6046783,96.92
6047639,96.65
6056572,96.67
6057329,96.22
6068045,96.37
6077134,96.41
6088270,96.75
6103348,96.76
6118776,96.77
6119574,96.32
6131641,96.46
6132454,96.32
6143703,96.48
6144506,96.14
6155827,96.18
6156728,95.99
6167777,96.20
6179181,96.44
6190502,96.68
6201261,96.84
6217691,96.85
6232920,96.86
6233839,96.84
6234650,96.52
6249966,96.54
6263216,96.67
6264035,96.37
6275330,96.47
6276382,96.36
6287240,96.60
6298955,96.85
6310182,96.92
6311005,96.64
6322341,96.80
6334176,96.82
6335048,96.39
6335757,96.29
6336633,95.95
6337379,95.59
6348457,95.81
6360304,96.10
6371605,96.50
6372407,96.43
6385074,96.76
6396087,96.83
6407261,96.87
6422788,96.87
6423634,96.74
6439019,96.76
6454477,96.77
6470690,96.78
6471623,96.73
6487062,96.74
6503040,96.76
6521379,96.77
6522296,96.62
6523135,96.22
6534540,96.22
6546292,96.59
6561970,96.61
6581341,96.62
6593394,96.68
6608440,96.69
6626157,96.70
6626956,96.30
6637289,96.31
6638163,95.94
6638847,95.90
6649991,95.96
6661904,96.30
6673489,96.47
6686850,96.50
6687686,96.39
6696427,96.54
6707706,96.79
6708465,96.49
6719857,96.65
6720741,96.38
6731823,96.48
6747020,96.49
6758329,96.72
6773542,96.73
6789068,96.74
6789879,96.34
6790711,96.06
6791530,95.87
6803130,95.96
6814284,96.00
6815150,95.67
6826305,95.89
6837123,96.26
6853120,96.27
6868082,96.29
6879507,96.34
6890417,96.42
6891275,96.01
6892012,95.96
6902634,96.12
6913453,96.51
6924748,96.80
6925536,96.68
6937046,96.70
6937896,96.61
6952637,96.62
6967736,96.63
6984380,96.63
6999449,96.64
7000283,96.55
7001134,96.17
7001908,96.10
7013472,96.45
7028249,96.46
7029064,96.07
7040274,96.15
7051626,96.39
7052509,96.33
7053233,96.25
7053914,96.25
7054568,96.07
7055239,95.95
7055960,95.65
7066704,95.82
7081747,95.83
7097294,95.85
7112427,95.87
7113254,95.46
7122399,95.48
7134629,95.67
7135486,95.26
7146738,95.61
7157714,95.70
7172427,95.71
7183511,95.78
7184310,95.76
7195095,95.88
7206497,96.12
7207298,96.08
7208018,95.84
7222531,95.86
7223503,95.84
7238625,95.86
7249561,96.04
7264608,96.05
7277094,96.18
7277913,95.79
7289707,96.08
7290617,95.80
7301834,95.98
7302611,95.63
7313836,95.94
7322535,96.04
7336913,96.06
7351754,96.07
7366780,96.08
7367593,95.73
7379186,95.95
7390527,96.04
7402212,96.07
7403002,95.87
7413775,96.12
7430032,96.13
7445067,96.15
7460253,96.16
7475218,96.17
7485644,96.18
7501431,96.20
7517591,96.21
7532869,96.22
7548294,96.23
7565008,96.24
7576695,96.39
7592356,96.41
7593174,96.08
7604817,96.43
7616410,96.50
7630408,96.62
7631235,96.44
7643038,96.47
7658460,96.48
7670897,96.49
7671675,96.35
7672373,95.97
7702712,96.10
7716520,96.24
7728535,96.26
7741793,96.47
7742576,96.18
7758170,96.19
7769990,96.32
7770808,96.01
7771599,95.63
7783168,95.79
7795072,95.86
7806716,96.03
7819215,96.15
7830868,96.44
7843134,96.62
7854946,96.68
7867084,96.84
7879117,96.88
7890732,97.02
7902079,97.03
7919347,97.03
7920198,96.74
7935940,96.76
7951605,96.77
7963586,96.98
7975998,97.16
7976754,97.16
7977618,97.08
7978404,96.85
7990392,96.95
8002574,97.00
8030081,97.01
8046381,97.02
8063924,97.03
8079831,97.04
8092401,97.20
8104512,97.28
8114556,97.29
8115327,97.26
8126617,97.31
8138595,97.36
8139355,97.27
8140189,97.10
