Time(ns),Utilization(%)
2673397,31.00
2678100,31.08
2682861,31.17
2687600,31.21
2692364,31.35
2698445,31.43
2703457,31.46
2704233,31.39
2704980,31.36
2705626,31.21
2706387,31.14
2711038,31.32
2711858,31.04
2712741,31.00
2717428,31.16
2722088,31.33
2726692,31.52
2731277,31.70
2732210,31.42
2736794,31.49
2737762,31.20
2742348,31.30
2747128,31.38
2747938,31.09
2752491,31.24
2757227,31.26
2761785,31.33
2766378,31.42
2770936,31.48
2776798,31.61
2777773,31.47
2782380,31.56
2787125,31.66
2791843,31.81
2792634,31.67
2797120,31.67
2802146,31.69
2808962,31.84
2813617,31.95
2814372,31.81
2819064,31.84
2819871,31.57
2824508,31.71
2829324,31.73
2834008,31.84
2834808,31.56
2835617,31.29
2840296,31.34
2844920,31.52
2849777,31.53
2855948,31.53
2860639,31.57
2865303,31.74
2870021,31.79
2870888,31.72
2875559,31.80
2880175,31.97
2884734,32.02
2885718,31.75
2890334,31.76
2895187,31.80
2899754,31.83
2904914,31.90
2909879,31.99
2914933,32.01
2915773,31.88
2920768,31.96
2925541,31.99
2931669,32.08
2936348,32.15
2937532,31.88
2938481,31.61
2943139,31.71
2947895,31.82
2952451,32.00
2957400,32.00
2963107,32.13
2964073,32.00
2964834,31.87
2965581,31.60
2970572,31.72
2975511,31.84
2976323,31.83
2981198,31.87
2982104,31.81
2986808,31.94
2987583,31.81
2992180,31.87
2996884,31.89
2997799,31.63
3002313,31.78
3007241,31.81
3013479,31.84
3018170,31.87
3018987,31.61
3023555,31.67
3035760,31.74
3040521,31.78
3045259,31.92
3049976,32.06
3054649,32.09
3055553,32.07
3056313,32.05
3057178,31.80
3061775,31.97
3066180,31.98
3067108,31.72
3071427,31.74
3076112,31.82
3080726,31.87
3085447,31.93
3090094,31.96
3096091,32.04
3100898,32.20
3105694,32.27
3110738,32.33
3115406,32.40
3116444,32.28
3117324,32.02
3122065,32.13
3126771,32.28
3131549,32.38
3132511,32.13
3137227,32.29
3141987,32.29
3153112,32.34
3157919,32.48
3162937,32.54
3167605,32.61
3172292,32.72
3178368,32.74
3179170,32.71
3183794,32.77
3188396,32.83
3193010,32.85
3197665,32.92
3202243,32.97
3206929,33.11
3211977,33.17
3216587,33.23
3217447,33.23
3222003,33.34
3222887,33.28
3227465,33.30
3232485,33.34
3237325,33.39
3242027,33.42
3246671,33.47
3252523,33.52
3257146,33.55
3261934,33.61
3266637,33.67
3271104,33.73
3272059,33.49
3276711,33.61
3281296,33.69
3282147,33.45
3286702,33.49
3291450,33.63
3296163,33.66
3300679,33.75
3305306,33.89
3310139,33.99
3315297,34.06
3315993,33.94
3320976,33.96
3326956,34.12
3331670,34.15
3336395,34.27
3337112,34.15
3341757,34.22
3342506,34.10
3347125,34.24
3351708,34.25
3356335,34.26
3360975,34.41
3361767,34.38
3362497,34.27
3363299,34.21
3364334,33.98
3368892,34.11
3373582,34.13
3378212,34.16
3382854,34.21
3387507,34.24
3388285,34.18
3392767,34.26
3393632,34.03
3398317,34.04
3405628,34.11
3411104,34.24
3411997,34.02
3417479,34.12
3422340,34.25
3427006,34.33
3427966,34.27
3432674,34.40
3437492,34.42
3438288,34.42
3442844,34.54
3443770,34.32
3444749,34.09
3445579,33.98
3450092,34.09
3450965,33.87
3455675,33.90
3460264,33.95
3465050,33.98
3466022,33.97
3466831,33.91
3471370,34.00
3472346,33.89
3476933,33.91
3481753,33.92
3482676,33.91
3488640,34.00
3489447,33.89
3494045,33.96
3494822,33.84
3499657,33.85
3504483,33.96
3509292,34.02
3514146,34.03
3519276,34.09
3520220,33.87
3524956,34.00
3525790,33.78
3531030,33.79
3535894,33.83
3540372,33.94
3541177,33.72
3545968,33.73
3550578,33.85
3551503,33.63
3556140,33.71
3562550,33.71
3563708,33.49
3569549,33.55
3570296,33.52
3574774,33.54
3579347,33.64
3583843,33.77
3588473,33.80
3593269,33.80
3598666,33.85
3602958,33.85
3607713,33.90
3611899,33.90
3612893,33.90
3617474,33.92
3618333,33.70
3623145,33.70
3623890,33.49
3629462,33.52
3633781,33.53
3638495,33.61
3644332,33.69
3649066,33.82
3649941,33.61
3654535,33.64
3655309,33.53
3659976,33.57
3660801,33.36
3665673,33.36
3666539,33.26
3674996,33.32
3679986,33.36
3684901,33.40
3689724,33.44
3694285,33.51
3698897,33.55
3699871,33.54
3700702,33.33
3705485,33.46
3710099,33.48
3710909,33.27
3715746,33.30
3716760,33.25
3721861,33.29
3728076,33.33
3732746,33.34
3733465,33.13
3738016,33.17
3742926,33.18
3744144,32.97
3745001,32.92
3746112,32.71
3747035,32.50
3751714,32.56
3756261,32.63
3761045,32.74
3761968,32.69
3766430,32.77
3771155,32.78
3775754,32.79
3780431,32.83
3781305,32.73
3785936,32.83
3790692,32.92
3795396,33.00
3796388,32.97
3801009,33.06
3807279,33.16
3812034,33.24
3812958,33.14
3813695,32.93
3818134,32.93
3823296,33.04
3827982,33.15
3832729,33.22
3837576,33.23
3842317,33.29
3847104,33.35
3847864,33.15
3852662,33.15
3853668,32.95
3854428,32.92
3859846,32.94
3864493,33.02
3869117,33.07
3873415,33.07
3874151,32.97
3878770,33.01
3885030,33.06
3885904,32.86
3890631,32.90
3891647,32.70
3896246,32.72
3900900,32.82
3905682,32.86
3910471,32.91
3915213,33.01
3915941,32.81
3917011,32.61
3918034,32.51
3922984,32.53
3927679,32.54
3928448,32.34
3934186,32.41
3938936,32.51
3943738,32.63
3948287,32.76
3952779,32.77
3957508,32.79
3958309,32.59
3958928,32.57
3964912,32.61
3969607,32.72
3974248,32.79
3975125,32.69
3979738,32.70
3980619,32.65
3985366,32.70
3989945,32.76
3994722,32.80
3999471,32.84
4000238,32.79
4000912,32.59
4001605,32.54
4006011,32.64
4010611,32.68
4011373,32.49
4015827,32.51
4020714,32.55
4021616,32.50
4022377,32.45
4023244,32.45
4024036,32.35
4024830,32.26
4025692,32.06
4030165,32.11
4034734,32.19
4039188,32.31
4045069,32.42
4045829,32.23
4050604,32.24
4056104,32.29
4057136,32.10
4061887,32.20
4066799,32.22
4071485,32.35
4076352,32.36
4077084,32.35
4081702,32.37
4086311,32.42
4087063,32.40
4087923,32.20
4092537,32.32
4093464,32.31
4097865,32.40
4102463,32.45
4107130,32.51
4111726,32.53
4112493,32.34
4116947,32.41
4117980,32.22
4124299,32.27
4125214,32.08
4130131,32.16
4135135,32.19
4139816,32.30
4144547,32.39
4151493,32.44
4152223,32.26
4157052,32.30
4161808,32.32
4166153,32.33
4166888,32.24
4171510,32.29
4176174,32.37
4180839,32.49
4185432,32.58
4190013,32.70
4194402,32.70
4200178,32.80
4204865,32.91
4209473,32.96
4214040,33.06
4218596,33.11
4223208,33.15
4228348,33.26
4229086,33.08
