Time(ns),Utilization(%)
2634429,93.21
2645554,93.25
2656376,93.29
2667380,93.35
2668425,93.37
2679067,93.42
2679808,93.30
2680591,93.09
2686147,93.48
2689905,93.63
2700542,93.67
2701324,93.52
2702083,92.74
2706824,92.80
2713216,93.36
2723962,93.40
2724761,92.63
2731927,93.11
2732722,92.85
2743368,92.89
2747083,92.91
2758196,92.94
2761681,92.97
2765539,93.13
2776511,93.18
2777623,92.56
2778357,92.15
2779037,91.71
2785482,92.41
2797495,92.46
2798311,92.35
2803092,92.79
2803994,92.50
2810161,92.82
2813949,92.95
2818216,93.24
2818964,93.06
2819923,92.66
2824370,93.01
2827726,93.07
2828488,92.60
2858523,92.64
2859405,92.26
2860178,92.20
2860941,91.52
2865087,91.66
2876290,91.72
2877213,91.28
2878026,91.25
2878722,91.23
2887056,91.87
2892631,92.35
2898492,92.77
2901725,92.80
2905861,92.94
2909426,93.02
2910197,92.43
2910940,92.23
2922094,92.28
2926314,92.42
2929808,92.54
2935156,92.81
2941042,93.29
2944194,93.30
2947521,93.33
2960215,93.36
2963292,93.36
2964010,93.36
2975066,93.38
2986344,93.42
2997602,93.44
2998393,93.03
3003678,93.24
3014405,93.29
3025719,93.32
3030320,93.51
3035070,93.71
3047210,93.73
3058621,93.75
3070123,93.79
3081351,93.81
3082205,93.35
3085475,93.36
3091562,93.80
3102556,93.84
3103361,93.39
3104092,93.00
3107796,93.10
3111195,93.12
3111934,92.47
3116341,92.87
3124136,93.54
3129412,93.73
3130306,93.34
3131063,93.08
3136987,93.49
3147796,93.53
3148552,92.93
3149244,92.69
3156505,92.84
3163546,93.27
3164390,92.83
3175367,92.88
3186908,92.92
3198054,92.95
3202574,93.10
3206280,93.17
3211856,93.34
3212627,92.96
3213338,92.67
3225014,92.72
3230170,92.94
3230932,92.30
3236065,92.88
3247281,92.91
3258821,92.96
3259782,92.53
3263300,92.54
3267485,92.64
3279251,92.69
3290899,92.74
3291876,92.46
3296653,92.48
3297394,91.85
3302567,92.31
3308126,92.59
3312123,92.69
3317449,93.16
3318219,93.14
3329486,93.17
3338933,93.44
3350357,93.48
3355572,93.64
3361405,93.96
3373163,94.00
3380278,94.10
3386093,94.34
3397649,94.38
3409637,94.40
3413821,94.46
3414683,93.80
3415443,93.75
3422582,94.32
3426082,94.37
3426899,93.71
3434152,94.26
3446094,94.29
3452198,94.46
3452974,93.98
3453751,93.76
3460280,94.22
3461121,94.09
3474281,94.13
3478146,94.15
3482037,94.27
3482803,93.66
3491021,94.12
3491877,94.12
3492710,94.02
3493425,93.62
3496992,93.67
3500829,93.82
3507199,94.19
3518800,94.22
3530788,94.24
3542867,94.26
3554787,94.27
3561225,94.41
3573134,94.43
3585382,94.45
3591470,94.62
